id,conversation_id,role,content,token_count,created_at
326,1cfa3c95-df35-4bcf-80ac-9506240ecad8,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",31,2026-06-02 23:50:01.770062+00
327,1cfa3c95-df35-4bcf-80ac-9506240ecad8,user,¿Cuánto cuesta el curso de gestión de calidad?,13,2026-06-02 23:51:01.770062+00
328,1cfa3c95-df35-4bcf-80ac-9506240ecad8,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,30,2026-06-02 23:52:01.770062+00
329,72a9adeb-f72d-4564-b131-2c6f28466af2,user,¿Cuánto cuesta el curso de gestión de calidad?,10,2026-06-06 23:47:01.770062+00
330,72a9adeb-f72d-4564-b131-2c6f28466af2,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,25,2026-06-06 23:48:01.770062+00
331,72a9adeb-f72d-4564-b131-2c6f28466af2,user,¿Qué es el CEE?,14,2026-06-06 23:49:01.770062+00
332,72a9adeb-f72d-4564-b131-2c6f28466af2,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",34,2026-06-06 23:50:01.770062+00
333,468f66a5-cc2c-4238-823f-ed8e2ad65dba,user,¿Qué es el CEE?,9,2026-06-06 23:47:01.770062+00
334,468f66a5-cc2c-4238-823f-ed8e2ad65dba,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",42,2026-06-06 23:48:01.770062+00
335,0060ed91-88b8-4be4-9e52-3d81c574531e,user,¿Cuándo empieza el curso de SSOMA?,13,2026-05-30 23:47:01.770062+00
336,0060ed91-88b8-4be4-9e52-3d81c574531e,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",28,2026-05-30 23:48:01.770062+00
337,da42696e-1974-43bd-9e5c-e9fd532c6390,user,¿Las clases son virtuales o presenciales?,9,2026-05-26 23:47:01.770062+00
338,da42696e-1974-43bd-9e5c-e9fd532c6390,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,33,2026-05-26 23:48:01.770062+00
339,da42696e-1974-43bd-9e5c-e9fd532c6390,user,¿Qué es el CEE?,9,2026-05-26 23:49:01.770062+00
340,da42696e-1974-43bd-9e5c-e9fd532c6390,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",41,2026-05-26 23:50:01.770062+00
341,cfb3208a-d5cb-495f-b1a4-0293a7061547,user,¿Tienen cursos de logística y procesos?,8,2026-05-26 23:47:01.770062+00
342,cfb3208a-d5cb-495f-b1a4-0293a7061547,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",35,2026-05-26 23:48:01.770062+00
343,e663004a-d404-4de1-bed2-b0005ccd54aa,user,¿Cuándo empieza el curso de SSOMA?,11,2026-05-21 23:47:01.770062+00
344,e663004a-d404-4de1-bed2-b0005ccd54aa,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",25,2026-05-21 23:48:01.770062+00
345,e663004a-d404-4de1-bed2-b0005ccd54aa,user,¿Qué cursos de especialización tienen?,9,2026-05-21 23:49:01.770062+00
346,e663004a-d404-4de1-bed2-b0005ccd54aa,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",29,2026-05-21 23:50:01.770062+00
347,e663004a-d404-4de1-bed2-b0005ccd54aa,user,¿Qué es el CEE?,10,2026-05-21 23:51:01.770062+00
348,e663004a-d404-4de1-bed2-b0005ccd54aa,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",39,2026-05-21 23:52:01.770062+00
349,2c868763-8ffb-4777-a28c-a0f239d324a6,user,¿Qué cursos de especialización tienen?,11,2026-05-25 23:47:01.770062+00
350,2c868763-8ffb-4777-a28c-a0f239d324a6,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",37,2026-05-25 23:48:01.770062+00
351,dab41246-1b95-47f1-a06f-f62512095ad1,user,¿Qué es el CEE?,13,2026-05-20 23:47:01.770062+00
352,dab41246-1b95-47f1-a06f-f62512095ad1,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",34,2026-05-20 23:48:01.770062+00
353,dab41246-1b95-47f1-a06f-f62512095ad1,user,¿Cuánto cuesta el curso de gestión de calidad?,10,2026-05-20 23:49:01.770062+00
354,dab41246-1b95-47f1-a06f-f62512095ad1,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,42,2026-05-20 23:50:01.770062+00
355,a038c93c-2133-490e-b941-fe9f6d587dd0,user,¿El certificado es a nombre de la UNI?,13,2026-05-14 23:47:01.770062+00
356,a038c93c-2133-490e-b941-fe9f6d587dd0,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",42,2026-05-14 23:48:01.770062+00
357,a038c93c-2133-490e-b941-fe9f6d587dd0,user,¿Cuándo empieza el curso de SSOMA?,14,2026-05-14 23:49:01.770062+00
358,a038c93c-2133-490e-b941-fe9f6d587dd0,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",41,2026-05-14 23:50:01.770062+00
359,656543aa-0f1c-4462-89a9-61c83d086b60,user,¿El certificado es a nombre de la UNI?,10,2026-05-16 23:47:01.770062+00
360,656543aa-0f1c-4462-89a9-61c83d086b60,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",35,2026-05-16 23:48:01.770062+00
361,656543aa-0f1c-4462-89a9-61c83d086b60,user,¿Las clases son virtuales o presenciales?,12,2026-05-16 23:49:01.770062+00
362,656543aa-0f1c-4462-89a9-61c83d086b60,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,33,2026-05-16 23:50:01.770062+00
363,656543aa-0f1c-4462-89a9-61c83d086b60,user,¿El certificado es a nombre de la UNI?,15,2026-05-16 23:51:01.770062+00
364,656543aa-0f1c-4462-89a9-61c83d086b60,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",41,2026-05-16 23:52:01.770062+00
365,177343d5-a1ff-46b4-a192-48fbbb48c58b,user,¿Las clases son virtuales o presenciales?,15,2026-06-05 23:47:01.770062+00
366,177343d5-a1ff-46b4-a192-48fbbb48c58b,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,35,2026-06-05 23:48:01.770062+00
367,177343d5-a1ff-46b4-a192-48fbbb48c58b,user,¿Tienen cursos de logística y procesos?,13,2026-06-05 23:49:01.770062+00
368,177343d5-a1ff-46b4-a192-48fbbb48c58b,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",40,2026-06-05 23:50:01.770062+00
369,e6bbb738-ba4c-4ca8-bad7-ba6c5059db2f,user,¿Qué cursos de especialización tienen?,8,2026-06-06 23:47:01.770062+00
370,e6bbb738-ba4c-4ca8-bad7-ba6c5059db2f,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",30,2026-06-06 23:48:01.770062+00
371,e6bbb738-ba4c-4ca8-bad7-ba6c5059db2f,user,¿Cuánto cuesta el curso de gestión de calidad?,10,2026-06-06 23:49:01.770062+00
372,e6bbb738-ba4c-4ca8-bad7-ba6c5059db2f,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,27,2026-06-06 23:50:01.770062+00
373,51716b4d-6233-46a8-b781-28993b2aa0a6,user,¿Qué cursos de especialización tienen?,15,2026-05-23 23:47:01.770062+00
374,51716b4d-6233-46a8-b781-28993b2aa0a6,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",40,2026-05-23 23:48:01.770062+00
375,874332ad-ef0f-4c86-a186-0a64775175d1,user,¿Las clases son virtuales o presenciales?,8,2026-05-15 23:47:01.770062+00
376,874332ad-ef0f-4c86-a186-0a64775175d1,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,32,2026-05-15 23:48:01.770062+00
377,d8ac859d-f8ed-4f89-8156-02e7c55003a0,user,¿Las clases son virtuales o presenciales?,8,2026-05-28 23:47:01.770062+00
378,d8ac859d-f8ed-4f89-8156-02e7c55003a0,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,33,2026-05-28 23:48:01.770062+00
379,7f346539-46ea-4412-9327-c2ce49b4d522,user,¿Las clases son virtuales o presenciales?,9,2026-05-14 23:47:01.770062+00
380,7f346539-46ea-4412-9327-c2ce49b4d522,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,40,2026-05-14 23:48:01.770062+00
381,7f346539-46ea-4412-9327-c2ce49b4d522,user,¿Qué es el CEE?,14,2026-05-14 23:49:01.770062+00
382,7f346539-46ea-4412-9327-c2ce49b4d522,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",26,2026-05-14 23:50:01.770062+00
383,19145be2-fe17-4650-bd87-c570abcdf68e,user,¿Cuándo empieza el curso de SSOMA?,12,2026-05-17 23:47:01.770062+00
384,19145be2-fe17-4650-bd87-c570abcdf68e,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",28,2026-05-17 23:48:01.770062+00
385,19145be2-fe17-4650-bd87-c570abcdf68e,user,¿Cómo me inscribo a un programa?,13,2026-05-17 23:49:01.770062+00
386,19145be2-fe17-4650-bd87-c570abcdf68e,assistant,La inscripción es en línea: completas tus datos y un asesor te contacta. También puedes escribir al WhatsApp 966 644 502.,28,2026-05-17 23:50:01.770062+00
387,19145be2-fe17-4650-bd87-c570abcdf68e,user,¿Cuánto cuesta el curso de gestión de calidad?,15,2026-05-17 23:51:01.770062+00
388,19145be2-fe17-4650-bd87-c570abcdf68e,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,43,2026-05-17 23:52:01.770062+00
389,a4e5ca98-650c-42e7-90dc-a2e0bc469f01,user,¿Cuándo empieza el curso de SSOMA?,14,2026-06-01 23:47:01.770062+00
390,a4e5ca98-650c-42e7-90dc-a2e0bc469f01,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",35,2026-06-01 23:48:01.770062+00
391,f7566e60-2942-4bfe-84f3-6c6d9407da4b,user,¿Cuándo empieza el curso de SSOMA?,10,2026-06-04 23:47:01.770062+00
392,f7566e60-2942-4bfe-84f3-6c6d9407da4b,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",28,2026-06-04 23:48:01.770062+00
393,f7566e60-2942-4bfe-84f3-6c6d9407da4b,user,¿Tienen cursos de logística y procesos?,13,2026-06-04 23:49:01.770062+00
394,f7566e60-2942-4bfe-84f3-6c6d9407da4b,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",35,2026-06-04 23:50:01.770062+00
395,0791fc41-c3b1-448f-b25c-bac46de2c953,user,¿Cuándo empieza el curso de SSOMA?,10,2026-05-13 23:47:01.770062+00
396,0791fc41-c3b1-448f-b25c-bac46de2c953,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",34,2026-05-13 23:48:01.770062+00
397,0791fc41-c3b1-448f-b25c-bac46de2c953,user,¿Cuándo empieza el curso de SSOMA?,14,2026-05-13 23:49:01.770062+00
398,0791fc41-c3b1-448f-b25c-bac46de2c953,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",35,2026-05-13 23:50:01.770062+00
399,0791fc41-c3b1-448f-b25c-bac46de2c953,user,¿El certificado es a nombre de la UNI?,15,2026-05-13 23:51:01.770062+00
400,0791fc41-c3b1-448f-b25c-bac46de2c953,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",30,2026-05-13 23:52:01.770062+00
401,3463ba9c-c9ac-4925-ab74-f4f87b7cf740,user,¿Las clases son virtuales o presenciales?,14,2026-06-06 23:47:01.770062+00
402,3463ba9c-c9ac-4925-ab74-f4f87b7cf740,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,33,2026-06-06 23:48:01.770062+00
403,3463ba9c-c9ac-4925-ab74-f4f87b7cf740,user,¿Cuándo empieza el curso de SSOMA?,10,2026-06-06 23:49:01.770062+00
404,3463ba9c-c9ac-4925-ab74-f4f87b7cf740,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",43,2026-06-06 23:50:01.770062+00
405,de29edd2-efef-455a-8032-a263d8e9d0b2,user,¿Cómo me inscribo a un programa?,10,2026-05-24 23:47:01.770062+00
406,de29edd2-efef-455a-8032-a263d8e9d0b2,assistant,La inscripción es en línea: completas tus datos y un asesor te contacta. También puedes escribir al WhatsApp 966 644 502.,31,2026-05-24 23:48:01.770062+00
407,de29edd2-efef-455a-8032-a263d8e9d0b2,user,¿Las clases son virtuales o presenciales?,13,2026-05-24 23:49:01.770062+00
408,de29edd2-efef-455a-8032-a263d8e9d0b2,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,30,2026-05-24 23:50:01.770062+00
409,ca8339df-4dad-4669-8645-85779a022c11,user,¿Cuánto cuesta el curso de gestión de calidad?,8,2026-06-02 23:47:01.770062+00
410,ca8339df-4dad-4669-8645-85779a022c11,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,36,2026-06-02 23:48:01.770062+00
411,ca8339df-4dad-4669-8645-85779a022c11,user,¿Qué es el CEE?,12,2026-06-02 23:49:01.770062+00
412,ca8339df-4dad-4669-8645-85779a022c11,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",31,2026-06-02 23:50:01.770062+00
413,6e00ba80-64b0-4484-adb2-66491832a63a,user,¿Qué es el CEE?,14,2026-05-28 23:47:01.770062+00
414,6e00ba80-64b0-4484-adb2-66491832a63a,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",27,2026-05-28 23:48:01.770062+00
415,e23b3081-6a34-48c4-ba2f-37f583293233,user,¿Cuándo empieza el curso de SSOMA?,11,2026-06-05 23:47:01.770062+00
416,e23b3081-6a34-48c4-ba2f-37f583293233,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",42,2026-06-05 23:48:01.770062+00
417,e23b3081-6a34-48c4-ba2f-37f583293233,user,¿Tienen cursos de logística y procesos?,8,2026-06-05 23:49:01.770062+00
418,e23b3081-6a34-48c4-ba2f-37f583293233,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",40,2026-06-05 23:50:01.770062+00
419,252d666f-5b72-470b-90bd-d8abd6a9dcf8,user,¿Tienen cursos de logística y procesos?,9,2026-05-20 23:47:01.770062+00
420,252d666f-5b72-470b-90bd-d8abd6a9dcf8,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",43,2026-05-20 23:48:01.770062+00
421,9fae609d-7501-45fb-b958-d6be3c1b1459,user,¿Qué es el CEE?,13,2026-05-15 23:47:01.770062+00
422,9fae609d-7501-45fb-b958-d6be3c1b1459,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",44,2026-05-15 23:48:01.770062+00
423,9fae609d-7501-45fb-b958-d6be3c1b1459,user,¿El certificado es a nombre de la UNI?,8,2026-05-15 23:49:01.770062+00
424,9fae609d-7501-45fb-b958-d6be3c1b1459,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",39,2026-05-15 23:50:01.770062+00
425,9fae609d-7501-45fb-b958-d6be3c1b1459,user,¿Tienen cursos de logística y procesos?,11,2026-05-15 23:51:01.770062+00
426,9fae609d-7501-45fb-b958-d6be3c1b1459,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",33,2026-05-15 23:52:01.770062+00
427,6b36dfea-09f3-46cc-83f0-0ad7302e3ebf,user,¿Cuándo empieza el curso de SSOMA?,14,2026-05-17 23:47:01.770062+00
428,6b36dfea-09f3-46cc-83f0-0ad7302e3ebf,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",42,2026-05-17 23:48:01.770062+00
429,6b36dfea-09f3-46cc-83f0-0ad7302e3ebf,user,¿Cuánto cuesta el curso de gestión de calidad?,10,2026-05-17 23:49:01.770062+00
430,6b36dfea-09f3-46cc-83f0-0ad7302e3ebf,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,40,2026-05-17 23:50:01.770062+00
431,c6aa5d07-34c0-4ca2-aadc-c76b30a65df5,user,¿El certificado es a nombre de la UNI?,11,2026-06-04 23:47:01.770062+00
432,c6aa5d07-34c0-4ca2-aadc-c76b30a65df5,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",44,2026-06-04 23:48:01.770062+00
433,ef455389-3eca-4235-82d0-1193661e7c26,user,¿Qué cursos de especialización tienen?,15,2026-05-18 23:47:01.770062+00
434,ef455389-3eca-4235-82d0-1193661e7c26,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",35,2026-05-18 23:48:01.770062+00
435,ef455389-3eca-4235-82d0-1193661e7c26,user,¿Cómo me inscribo a un programa?,12,2026-05-18 23:49:01.770062+00
436,ef455389-3eca-4235-82d0-1193661e7c26,assistant,La inscripción es en línea: completas tus datos y un asesor te contacta. También puedes escribir al WhatsApp 966 644 502.,37,2026-05-18 23:50:01.770062+00
437,ef455389-3eca-4235-82d0-1193661e7c26,user,¿Qué cursos de especialización tienen?,9,2026-05-18 23:51:01.770062+00
438,ef455389-3eca-4235-82d0-1193661e7c26,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",25,2026-05-18 23:52:01.770062+00
439,bf63119b-5bb2-40aa-95b4-30afc040b6c5,user,¿El certificado es a nombre de la UNI?,10,2026-05-23 23:47:01.770062+00
440,bf63119b-5bb2-40aa-95b4-30afc040b6c5,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",25,2026-05-23 23:48:01.770062+00
441,bf63119b-5bb2-40aa-95b4-30afc040b6c5,user,¿Las clases son virtuales o presenciales?,8,2026-05-23 23:49:01.770062+00
442,bf63119b-5bb2-40aa-95b4-30afc040b6c5,assistant,Tenemos modalidades virtual y presencial según el programa. La mayoría son en vivo y quedan grabadas.,27,2026-05-23 23:50:01.770062+00
443,bf63119b-5bb2-40aa-95b4-30afc040b6c5,user,¿Qué cursos de especialización tienen?,15,2026-05-23 23:51:01.770062+00
444,bf63119b-5bb2-40aa-95b4-30afc040b6c5,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",40,2026-05-23 23:52:01.770062+00
445,ce583f6b-8cab-497c-a425-d3b173f0e4b6,user,¿Cuándo empieza el curso de SSOMA?,12,2026-05-13 23:47:01.770062+00
446,ce583f6b-8cab-497c-a425-d3b173f0e4b6,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",42,2026-05-13 23:48:01.770062+00
447,5c7c9292-0d15-4d09-af84-1d85bdd0fe06,user,¿Cuánto cuesta el curso de gestión de calidad?,11,2026-05-15 23:47:01.770062+00
448,5c7c9292-0d15-4d09-af84-1d85bdd0fe06,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,38,2026-05-15 23:48:01.770062+00
449,5c7c9292-0d15-4d09-af84-1d85bdd0fe06,user,¿Qué es el CEE?,10,2026-05-15 23:49:01.770062+00
450,5c7c9292-0d15-4d09-af84-1d85bdd0fe06,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",25,2026-05-15 23:50:01.770062+00
451,5c7c9292-0d15-4d09-af84-1d85bdd0fe06,user,¿El certificado es a nombre de la UNI?,8,2026-05-15 23:51:01.770062+00
452,5c7c9292-0d15-4d09-af84-1d85bdd0fe06,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",43,2026-05-15 23:52:01.770062+00
453,79462db7-1504-486f-bf9e-d8ff97c9b4ca,user,¿Qué cursos de especialización tienen?,9,2026-06-04 23:47:01.770062+00
454,79462db7-1504-486f-bf9e-d8ff97c9b4ca,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",33,2026-06-04 23:48:01.770062+00
455,c451e14e-3ba4-4292-b874-821eb2448d78,user,¿Cómo me inscribo a un programa?,8,2026-05-22 23:47:01.770062+00
456,c451e14e-3ba4-4292-b874-821eb2448d78,assistant,La inscripción es en línea: completas tus datos y un asesor te contacta. También puedes escribir al WhatsApp 966 644 502.,35,2026-05-22 23:48:01.770062+00
457,c451e14e-3ba4-4292-b874-821eb2448d78,user,¿Qué cursos de especialización tienen?,15,2026-05-22 23:49:01.770062+00
458,c451e14e-3ba4-4292-b874-821eb2448d78,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",44,2026-05-22 23:50:01.770062+00
459,7ca7608f-36e6-4489-8926-cbd0be7d4c89,user,¿Qué cursos de especialización tienen?,15,2026-05-26 23:47:01.770062+00
460,7ca7608f-36e6-4489-8926-cbd0be7d4c89,assistant,"Ofrecemos programas en gestión, innovación, procesos, seguridad, logística, calidad y productividad. ¿Sobre cuál quieres más información?",34,2026-05-26 23:48:01.770062+00
461,7ca7608f-36e6-4489-8926-cbd0be7d4c89,user,¿Cuándo empieza el curso de SSOMA?,10,2026-05-26 23:49:01.770062+00
462,7ca7608f-36e6-4489-8926-cbd0be7d4c89,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",25,2026-05-26 23:50:01.770062+00
463,7ca7608f-36e6-4489-8926-cbd0be7d4c89,user,¿El certificado es a nombre de la UNI?,15,2026-05-26 23:51:01.770062+00
464,7ca7608f-36e6-4489-8926-cbd0be7d4c89,assistant,"Sí, el certificado es emitido a nombre de la Universidad Nacional de Ingeniería (UNI).",30,2026-05-26 23:52:01.770062+00
465,84dbae05-db49-4f37-ba24-bd4ba34148ba,user,¿Tienen cursos de logística y procesos?,10,2026-05-26 23:47:01.770062+00
466,84dbae05-db49-4f37-ba24-bd4ba34148ba,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",41,2026-05-26 23:48:01.770062+00
467,e9005464-ea02-440e-9841-318b91ee30e4,user,¿Qué es el CEE?,9,2026-05-19 23:47:01.770062+00
468,e9005464-ea02-440e-9841-318b91ee30e4,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",43,2026-05-19 23:48:01.770062+00
469,e9005464-ea02-440e-9841-318b91ee30e4,user,¿Qué es el CEE?,14,2026-05-19 23:49:01.770062+00
470,e9005464-ea02-440e-9841-318b91ee30e4,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",37,2026-05-19 23:50:01.770062+00
471,95e3a9b7-7170-4f0a-aa57-28e53001a383,user,¿Cuánto cuesta el curso de gestión de calidad?,14,2026-05-26 23:47:01.770062+00
472,95e3a9b7-7170-4f0a-aa57-28e53001a383,assistant,Con gusto te paso la inversión y las formas de pago. Escríbenos a cee-fiis@uni.edu.pe para la información detallada.,29,2026-05-26 23:48:01.770062+00
473,95e3a9b7-7170-4f0a-aa57-28e53001a383,user,¿Tienen cursos de logística y procesos?,13,2026-05-26 23:49:01.770062+00
474,95e3a9b7-7170-4f0a-aa57-28e53001a383,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",43,2026-05-26 23:50:01.770062+00
475,95e3a9b7-7170-4f0a-aa57-28e53001a383,user,¿Tienen cursos de logística y procesos?,9,2026-05-26 23:51:01.770062+00
476,95e3a9b7-7170-4f0a-aa57-28e53001a383,assistant,"Sí, contamos con cursos especializados en logística, procesos, calidad y productividad.",26,2026-05-26 23:52:01.770062+00
477,6d1d42ec-e3ed-4438-bb6e-0f3d889b9149,user,¿Qué es el CEE?,12,2026-05-30 23:47:01.770062+00
478,6d1d42ec-e3ed-4438-bb6e-0f3d889b9149,assistant,"El CEE es el Centro de Especialización Ejecutiva de la UNI-FIIS; brinda capacitación práctica de alta calidad en gestión, innovación, procesos, seguridad y más.",38,2026-05-30 23:48:01.770062+00
479,6d1d42ec-e3ed-4438-bb6e-0f3d889b9149,user,¿Cómo me inscribo a un programa?,8,2026-05-30 23:49:01.770062+00
480,6d1d42ec-e3ed-4438-bb6e-0f3d889b9149,assistant,La inscripción es en línea: completas tus datos y un asesor te contacta. También puedes escribir al WhatsApp 966 644 502.,33,2026-05-30 23:50:01.770062+00
481,6d1d42ec-e3ed-4438-bb6e-0f3d889b9149,user,¿Cuándo empieza el curso de SSOMA?,12,2026-05-30 23:51:01.770062+00
482,6d1d42ec-e3ed-4438-bb6e-0f3d889b9149,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",31,2026-05-30 23:52:01.770062+00
483,2884ef82-f088-40b8-aaa1-78ef9001ec7c,user,¿Cuándo empieza el curso de SSOMA?,12,2026-05-24 23:47:01.770062+00
484,2884ef82-f088-40b8-aaa1-78ef9001ec7c,assistant,"El curso de Gestión de Seguridad, Salud Ocupacional y Medio Ambiente (SSOMA) inicia el 20 de junio. ¡Vacantes limitadas!",35,2026-05-24 23:48:01.770062+00
485,2884ef82-f088-40b8-aaa1-78ef9001ec7c,user,¿Cuánto cuesta el curso de gestión de calidad?,8,2026-05-24 23:49:01.770062+00
